,tripId,routeId,directionId,timestamp,vehicleId,stopSequence,stopId,departureTime,arrivalTime
3014539,63441794,801,0,2025-11-17 10:20:11,728-731-737,14,80116,,2025-11-17 11:04:56
3014593,63441978,801,1,2025-11-17 10:20:12,1139-1155-1168,12,80420,,2025-11-17 11:05:11
3014660,63441433,807,0,2025-11-17 10:20:12,1189-1204,13,80709,,2025-11-17 11:04:45
3014713,62175380,804,1,2025-11-17 10:20:14,1020-1039-1229,15,80125,,2025-11-17 11:04:41
3014769,63441792,801,0,2025-11-17 10:20:11,202-229-240,8,80110,,2025-11-17 11:03:20
3014804,62019376,805,1,2025-11-17 10:19:59,565-566-579-580,8,80216,,2025-11-17 11:04:49
3014832,63441846,801,1,2025-11-17 10:20:12,1097-1133-1134,7,80425,,2025-11-17 11:05:00
3014847,62019320,802,1,2025-11-17 10:20:14,537-538-587-588,7,80208,,2025-11-17 11:04:49
3014868,63441429,807,1,2025-11-17 10:20:09,1193-1194,5,80705,,2025-11-17 11:04:51
3014888,62019424,805,0,2025-11-17 10:20:11,508-509-521-530,4,80210,,2025-11-17 11:04:59
3014897,62175482,804,1,2025-11-17 10:20:11,1014-1017-1187,1,80401,2025-11-17 11:05:00,
3014954,63441830,801,1,2025-11-17 10:20:44,1114-1124-1126,46,80153,,2025-11-17 11:05:20
3015000,63441784,801,0,2025-11-17 10:20:45,1111-1119-1151,43,801100,,2025-11-17 11:05:40
3015068,63441788,801,0,2025-11-17 10:20:41,203-227-237,34,80419,,2025-11-17 11:05:06
3015234,63441790,801,0,2025-11-17 10:20:41,702-707-742,26,80411,,2025-11-17 11:05:33
3015346,62175362,804,1,2025-11-17 10:20:44,1018-1040-1043,25,80135,,2025-11-17 11:05:33
3015371,63441842,801,1,2025-11-17 10:20:44,1095-1120-1122,19,80413,,2025-11-17 11:05:31
3015647,62175524,804,0,2025-11-17 10:20:43,1071-1074-1091,17,80123,,2025-11-17 11:05:38
3015722,62019263,802,0,2025-11-17 10:20:31,4017-4018-4025-4026,13,80213,,2025-11-17 11:04:10
3015766,62175472,804,0,2025-11-17 10:20:42,1063-1085-1093,13,80127,,2025-11-17 11:05:13
3015817,63441426,807,0,2025-11-17 10:20:42,1197-1203,9,80705,,2025-11-17 11:05:27
3015851,63441361,803,0,2025-11-17 10:20:42,1026-1219,6,80309,,2025-11-17 11:05:33
3015930,62175482,804,1,2025-11-17 10:20:45,1014-1017-1187,2,80402,,2025-11-17 11:05:26
3016065,63441998,801,0,2025-11-17 10:21:17,1096-1116-1117,40,80425,,2025-11-17 11:06:04
3016123,63441981,801,1,2025-11-17 10:21:12,1144-1175-1182,34,80115,,2025-11-17 11:06:09
3016200,63441789,801,0,2025-11-17 10:21:11,101,30,80415,,2025-11-17 11:06:07
3016457,63441992,801,0,2025-11-17 10:21:17,1121-1127-1152,18,80120,,2025-11-17 11:06:01
3016713,63441786,801,0,2025-11-17 10:21:17,1102-1103-1128,13,80115,,2025-11-17 11:06:14
3016767,62175380,804,1,2025-11-17 10:21:13,1020-1039-1229,16,80126,,2025-11-17 11:06:04
3016921,62175337,804,1,2025-11-17 10:21:17,1056-1058-1060,6,80406,,2025-11-17 11:06:01
3016935,62019377,805,1,2025-11-17 10:21:13,539-540-549-550,3,80212,,2025-11-17 11:05:50
3016955,62019321,802,1,2025-11-17 10:21:14,533-534-573-574,3,80212,,2025-11-17 11:06:00
3017248,63441838,801,1,2025-11-17 10:21:41,713-720-739,24,81403,,2025-11-17 11:06:14
3017341,62175336,804,0,2025-11-17 10:21:47,1041-1048-1209,29,80401,,2025-11-17 11:05:31
3017360,63441791,801,0,2025-11-17 10:21:41,214-215-241,23,81403,,2025-11-17 11:05:49
3017827,63441351,803,1,2025-11-17 10:21:46,1055-1232,10,80312,,2025-11-17 11:06:32
3017863,62175304,804,1,2025-11-17 10:21:46,1012-1013-1216,11,80122,,2025-11-17 11:06:28
3017882,62019264,802,0,2025-11-17 10:21:31,4007-4008-4013-4014,8,80208,,2025-11-17 11:06:19
3017968,63441796,801,0,2025-11-17 10:21:21,212-223-249,2,80102,,2025-11-17 11:04:04
3018028,63441830,801,1,2025-11-17 10:22:19,1114-1124-1126,47,80101,,2025-11-17 11:05:48
3018426,63441842,801,1,2025-11-17 10:22:16,1095-1120-1122,20,80412,,2025-11-17 11:06:55
3018483,63441992,801,0,2025-11-17 10:22:17,1121-1127-1152,19,80121,,2025-11-17 11:06:45
3018520,62175503,804,1,2025-11-17 10:22:17,1002-1004-1054,23,80133,,2025-11-17 11:06:38
3018559,62175441,804,0,2025-11-17 10:22:18,1010-1035-1212,21,81402,,2025-11-17 11:06:31
3018773,62019263,802,0,2025-11-17 10:22:11,4017-4018-4025-4026,14,80214,,2025-11-17 11:07:09
3018907,63441361,803,0,2025-11-17 10:22:18,1026-1219,7,80308,,2025-11-17 11:07:00
3018929,62175431,804,0,2025-11-17 10:22:16,1066-1083-1092,9,80131,,2025-11-17 11:06:52
3018938,62019320,802,1,2025-11-17 10:22:19,537-538-587-588,8,80207,,2025-11-17 11:07:15
3018946,63441793,801,0,2025-11-17 10:22:19,1142-1157-1173,5,80107,,2025-11-17 11:07:15
3018951,63441318,803,1,2025-11-17 10:22:17,1223-1226,6,80308,,2025-11-17 11:07:06
3018980,62175355,804,0,2025-11-17 10:22:17,1009-1034-1046,5,80135,,2025-11-17 11:07:13
3018996,62175482,804,1,2025-11-17 10:22:16,1014-1017-1187,3,80403,,2025-11-17 11:06:47
3018999,63441845,801,1,2025-11-17 10:22:15,1098-1107-1110,1,801103,2025-11-17 11:07:00,
3019000,63441245,803,1,2025-11-17 10:22:18,1228-1233,1,80702,2025-11-17 11:07:00,
3019143,63441839,801,1,2025-11-17 10:22:41,1153-1154-1174,38,80111,,2025-11-17 11:07:40
3019322,63441790,801,0,2025-11-17 10:22:31,702-707-742,27,80412,,2025-11-17 11:07:25
3019665,62175332,804,1,2025-11-17 10:22:41,1044-1045-1047,19,80129,,2025-11-17 11:07:12
3019981,62175337,804,1,2025-11-17 10:22:37,1056-1058-1060,7,80407,,2025-11-17 11:07:31
3019996,62019377,805,1,2025-11-17 10:22:39,539-540-549-550,4,80211,,2025-11-17 11:07:28
3020000,63441436,807,0,2025-11-17 10:22:35,1028-1199,5,80701,,2025-11-17 11:07:20
3020012,62019424,805,0,2025-11-17 10:22:41,508-509-521-530,5,80211,,2025-11-17 11:07:31
3020021,62019321,802,1,2025-11-17 10:22:38,533-534-573-574,4,80211,,2025-11-17 11:07:28
3020140,63441832,801,1,2025-11-17 10:23:11,1123-1131-1162,41,80108,,2025-11-17 11:07:04
3020448,62175362,804,1,2025-11-17 10:23:13,1018-1040-1043,26,80136,,2025-11-17 11:08:11
3020495,62175455,804,0,2025-11-17 10:23:09,1059-1068-1073,26,80404,,2025-11-17 11:08:02
3020591,63441844,801,1,2025-11-17 10:22:51,1146-1147-1159,15,80417,,2025-11-17 11:05:25
3020899,63441792,801,0,2025-11-17 10:23:11,202-229-240,9,80111,,2025-11-17 11:07:58
3020908,63441431,807,1,2025-11-17 10:23:12,1195-1206,10,80304,,2025-11-17 11:07:57
3021011,63441429,807,1,2025-11-17 10:23:09,1193-1194,6,80704,,2025-11-17 11:07:49
3021029,62019265,802,0,2025-11-17 10:23:09,563-564-581-582,3,80203,,2025-11-17 11:08:00
3021053,63441845,801,1,2025-11-17 10:23:11,1098-1107-1110,2,801102,,2025-11-17 11:07:58
3021056,62175413,804,0,2025-11-17 10:23:09,1075-1079-1087,1,80139,2025-11-17 11:08:00,
3021057,63441435,807,1,2025-11-17 10:23:09,1198-1200,1,80709,2025-11-17 11:08:00,
3021182,63441998,801,0,2025-11-17 10:23:42,1096-1116-1117,41,80426,,2025-11-17 11:08:02
3021198,63441839,801,1,2025-11-17 10:23:42,1153-1154-1174,39,80110,,2025-11-17 11:06:29
3021282,63441837,801,1,2025-11-17 10:23:44,218-226-302,29,80120,,2025-11-17 11:08:39
3021631,62175441,804,0,2025-11-17 10:23:43,1010-1035-1212,22,81403,,2025-11-17 11:08:19
3021889,62175472,804,0,2025-11-17 10:23:42,1063-1085-1093,14,80126,,2025-11-17 11:08:38
3021944,63441426,807,0,2025-11-17 10:23:45,1197-1203,10,80706,,2025-11-17 11:08:25
3021954,62175304,804,1,2025-11-17 10:23:46,1012-1013-1216,12,80121,,2025-11-17 11:08:30
3022004,62175431,804,0,2025-11-17 10:23:46,1066-1083-1092,10,80130,,2025-11-17 11:08:37
3022014,62019320,802,1,2025-11-17 10:23:46,537-538-587-588,9,80206,,2025-11-17 11:08:29
3022023,63441793,801,0,2025-11-17 10:23:45,1142-1157-1173,6,80108,,2025-11-17 11:08:38
3022029,63441318,803,1,2025-11-17 10:23:42,1223-1226,7,80309,,2025-11-17 11:08:40
3022076,63441796,801,0,2025-11-17 10:23:32,212-223-249,3,80105,,2025-11-17 11:08:31
3022088,63441245,803,1,2025-11-17 10:23:44,1228-1233,2,80701,,2025-11-17 11:08:30
3022168,63441836,801,1,2025-11-17 10:24:13,1100-1109-1125,44,80105,,2025-11-17 11:08:48
3022268,63441981,801,1,2025-11-17 10:24:13,1144-1175-1182,35,80114,,2025-11-17 11:08:52
3022292,63441785,801,0,2025-11-17 10:24:13,1158-1166-1167,31,80416,,2025-11-17 11:08:59
3022371,63441838,801,1,2025-11-17 10:24:12,713-720-739,25,81402,,2025-11-17 11:08:26
3022527,63441842,801,1,2025-11-17 10:24:13,1095-1120-1122,21,80411,,2025-11-17 11:08:46
3022739,62175332,804,1,2025-11-17 10:24:14,1044-1045-1047,20,80130,,2025-11-17 11:09:00
3023026,63441846,801,1,2025-11-17 10:24:15,1097-1133-1134,8,80424,,2025-11-17 11:08:43
3023086,63441436,807,0,2025-11-17 10:24:13,1028-1199,6,80702,,2025-11-17 11:08:47
3023095,62175355,804,0,2025-11-17 10:24:13,1009-1034-1046,6,80134,,2025-11-17 11:09:09
3023101,62019424,805,0,2025-11-17 10:24:13,508-509-521-530,6,80212,,2025-11-17 11:08:53
3023125,62019379,805,1,2025-11-17 10:24:13,535-536-583-584,1,80214,2025-11-17 11:09:00,
3023818,62175524,804,0,2025-11-17 10:24:48,1071-1074-1091,18,80121,,2025-11-17 11:09:27
3023985,63441431,807,1,2025-11-17 10:24:48,1195-1206,11,80303,,2025-11-17 11:09:28
3024026,62019264,802,0,2025-11-17 10:24:43,4007-4008-4013-4014,9,80209,,2025-11-17 11:09:04
3024116,62019265,802,0,2025-11-17 10:24:48,563-564-581-582,4,80204,,2025-11-17 11:09:25
3024137,62019321,802,1,2025-11-17 10:24:48,533-534-573-574,5,80210,,2025-11-17 11:09:45
3024224,63441836,801,1,2025-11-17 10:25:16,1100-1109-1125,45,80154,,2025-11-17 11:09:47
3024253,63441832,801,1,2025-11-17 10:25:18,1123-1131-1162,43,80106,,2025-11-17 11:09:57
3024303,63441788,801,0,2025-11-17 10:24:52,203-227-237,35,80420,,2025-11-17 11:09:50
3024489,63441843,801,1,2025-11-17 10:25:15,1101-1132-1166,24,81403,,2025-11-17 11:09:39
3024928,62175380,804,1,2025-11-17 10:25:19,1020-1039-1229,17,80127,,2025-11-17 11:10:18
3025048,63441361,803,0,2025-11-17 10:25:21,1026-1219,8,80307,,2025-11-17 11:09:56
3025104,62175337,804,1,2025-11-17 10:25:19,1056-1058-1060,8,81403,,2025-11-17 11:10:09
3025118,63441849,801,1,2025-11-17 10:25:19,1108-1118-1130,4,801100,,2025-11-17 11:09:54
3025122,62019377,805,1,2025-11-17 10:25:18,539-540-549-550,5,80210,,2025-11-17 11:09:51
3025149,63441291,803,0,2025-11-17 10:25:21,1227-1231,3,80312,,2025-11-17 11:09:54
3025168,63441435,807,1,2025-11-17 10:25:16,1198-1200,2,80708,,2025-11-17 11:09:58
3025171,62019266,802,0,2025-11-17 10:25:18,547-548-557-558,1,80201,2025-11-17 11:10:00,
3025172,63441440,807,0,2025-11-17 10:25:19,1196-1208,1,80301,2025-11-17 11:10:00,
3025305,63441839,801,1,2025-11-17 10:25:51,1153-1154-1174,40,80109,,2025-11-17 11:10:50
3025344,63441981,801,1,2025-11-17 10:25:49,1144-1175-1182,36,80113,,2025-11-17 11:10:41
3025444,63441838,801,1,2025-11-17 10:25:44,713-720-739,26,81401,,2025-11-17 11:10:02
3025477,63441790,801,0,2025-11-17 10:25:32,702-707-742,28,80413,,2025-11-17 11:10:17
3025570,62175362,804,1,2025-11-17 10:25:50,1018-1040-1043,28,80138,,2025-11-17 11:10:13
3025679,62175503,804,1,2025-11-17 10:25:52,1002-1004-1054,24,80134,,2025-11-17 11:10:10
3025722,62175441,804,0,2025-11-17 10:25:49,1010-1035-1212,23,80407,,2025-11-17 11:10:42
3025766,63441794,801,0,2025-11-17 10:25:24,728-731-737,16,80118,,2025-11-17 11:08:58
3026099,62175431,804,0,2025-11-17 10:25:48,1066-1083-1092,11,80129,,2025-11-17 11:10:37
3026125,63441318,803,1,2025-11-17 10:25:48,1223-1226,8,80310,,2025-11-17 11:10:21
3026172,62019424,805,0,2025-11-17 10:25:34,508-509-521-530,7,80213,,2025-11-17 11:10:22
3026190,62175482,804,1,2025-11-17 10:25:48,1014-1017-1187,4,80404,,2025-11-17 11:10:37
3026272,63441836,801,1,2025-11-17 10:26:17,1100-1109-1125,47,80101,,2025-11-17 11:11:07
3026444,63441789,801,0,2025-11-17 10:26:12,101,31,80416,,2025-11-17 11:10:44
3026569,63441791,801,0,2025-11-17 10:26:05,214-215-241,24,80409,,2025-11-17 11:10:49
3026701,62175503,804,1,2025-11-17 10:26:18,1002-1004-1054,25,80135,,2025-11-17 11:10:44
3026878,62175524,804,0,2025-11-17 10:26:19,1071-1074-1091,19,80122,,2025-11-17 11:11:06
3027002,62175472,804,0,2025-11-17 10:26:19,1063-1085-1093,15,80125,,2025-11-17 11:11:03
3027089,62019264,802,0,2025-11-17 10:26:14,4007-4008-4013-4014,10,80210,,2025-11-17 11:11:08
3027134,62019320,802,1,2025-11-17 10:26:19,537-538-587-588,10,80205,,2025-11-17 11:11:01
3027224,63441435,807,1,2025-11-17 10:26:19,1198-1200,3,80707,,2025-11-17 11:11:04
3027229,62019426,805,0,2025-11-17 10:26:14,565-566-579-580,2,80215,,2025-11-17 11:10:18
3027345,63441998,801,0,2025-11-17 10:26:54,1096-1116-1117,42,80427,,2025-11-17 11:11:34
3027558,63441843,801,1,2025-11-17 10:26:31,1101-1132-1166,25,81402,,2025-11-17 11:11:23
3027616,62175362,804,1,2025-11-17 10:26:53,1018-1040-1043,27,80137,,2025-11-17 11:10:06
3027638,63441842,801,1,2025-11-17 10:26:52,1095-1120-1122,22,80410,,2025-11-17 11:11:40
3027661,62175455,804,0,2025-11-17 10:26:51,1059-1068-1073,27,80403,,2025-11-17 11:11:31
3027689,63441992,801,0,2025-11-17 10:26:54,1121-1127-1152,20,80122,,2025-11-17 11:11:37
3027751,63441844,801,1,2025-11-17 10:26:54,1146-1147-1159,18,80414,,2025-11-17 11:11:12
3028038,62019319,802,1,2025-11-17 10:26:50,575-576-591-592,13,80202,,2025-11-17 11:11:40
3028070,63441431,807,1,2025-11-17 10:26:50,1195-1206,12,80302,,2025-11-17 11:11:40
3028138,63441846,801,1,2025-11-17 10:26:54,1097-1133-1134,9,80423,,2025-11-17 11:11:49
3028182,62175337,804,1,2025-11-17 10:26:51,1056-1058-1060,9,81402,,2025-11-17 11:11:50
3028191,63441429,807,1,2025-11-17 10:26:52,1193-1194,7,80703,,2025-11-17 11:11:27
3028213,62019265,802,0,2025-11-17 10:26:51,563-564-581-582,5,80205,,2025-11-17 11:11:20
3028234,63441796,801,0,2025-11-17 10:26:45,212-223-249,4,80106,,2025-11-17 11:11:28
3028249,63441245,803,1,2025-11-17 10:26:49,1228-1233,3,80305,,2025-11-17 11:11:42
3028252,62175413,804,0,2025-11-17 10:26:53,1075-1079-1087,2,80138,,2025-11-17 11:11:38
3028257,62019379,805,1,2025-11-17 10:26:54,535-536-583-584,2,80213,,2025-11-17 11:11:21
3028791,62175441,804,0,2025-11-17 10:27:10,1010-1035-1212,24,80406,,2025-11-17 11:11:48
3029226,62019377,805,1,2025-11-17 10:27:15,539-540-549-550,6,80209,,2025-11-17 11:11:59
3029272,63441845,801,1,2025-11-17 10:27:14,1098-1107-1110,3,801101,,2025-11-17 11:11:58
3029288,63441440,807,0,2025-11-17 10:27:11,1196-1208,2,80302,,2025-11-17 11:12:10
3029290,63441999,801,0,2025-11-17 10:27:14,1114-1124-1126,1,80101,2025-11-17 11:12:00,
3029474,63441785,801,0,2025-11-17 10:27:41,1158-1166-1167,32,80417,,2025-11-17 11:12:40
3029548,63441838,801,1,2025-11-17 10:27:15,713-720-739,27,80122,,2025-11-17 11:11:40
3030093,63441351,803,1,2025-11-17 10:27:45,1055-1232,11,80313,,2025-11-17 11:12:16
3030125,63441426,807,0,2025-11-17 10:27:45,1197-1203,11,80707,,2025-11-17 11:12:34
3030166,63441361,803,0,2025-11-17 10:27:44,1026-1219,9,80306,,2025-11-17 11:12:30
3030213,63441793,801,0,2025-11-17 10:27:45,1142-1157-1173,7,80109,,2025-11-17 11:12:20
3030254,63441436,807,0,2025-11-17 10:27:45,1028-1199,7,80703,,2025-11-17 11:12:23
3030266,62175355,804,0,2025-11-17 10:27:44,1009-1034-1046,7,80133,,2025-11-17 11:12:28
3030280,63441291,803,0,2025-11-17 10:27:44,1227-1231,4,80311,,2025-11-17 11:12:32
3030288,62019321,802,1,2025-11-17 10:27:46,533-534-573-574,6,80209,,2025-11-17 11:12:22
3030316,63441999,801,0,2025-11-17 10:27:44,1114-1124-1126,2,80102,,2025-11-17 11:12:42
3030318,63441365,803,0,2025-11-17 10:27:46,1023-1222,1,80314,2025-11-17 11:12:00,
3030458,63441788,801,0,2025-11-17 10:28:15,203-227-237,36,80421,,2025-11-17 11:12:19
3030631,63441843,801,1,2025-11-17 10:28:00,1101-1132-1166,26,81401,,2025-11-17 11:12:50
3030711,63441842,801,1,2025-11-17 10:28:14,1095-1120-1122,23,80409,,2025-11-17 11:13:03
3030758,63441992,801,0,2025-11-17 10:28:15,1121-1127-1152,21,81401,,2025-11-17 11:13:10
3031086,62175472,804,0,2025-11-17 10:28:19,1063-1085-1093,16,80124,,2025-11-17 11:12:49
3031214,62175431,804,0,2025-11-17 10:28:19,1066-1083-1092,12,80128,,2025-11-17 11:13:00
3031243,63441318,803,1,2025-11-17 10:28:16,1223-1226,9,80311,,2025-11-17 11:12:47
3031268,63441849,801,1,2025-11-17 10:28:15,1108-1118-1130,5,80427,,2025-11-17 11:12:54
3031334,62019379,805,1,2025-11-17 10:28:14,535-536-583-584,3,80212,,2025-11-17 11:13:08
3031424,63441784,801,0,2025-11-17 10:28:45,1111-1119-1151,44,801101,,2025-11-17 11:13:44
3031541,63441837,801,1,2025-11-17 10:28:45,218-226-302,30,80119,,2025-11-17 11:12:46
3031982,62175524,804,0,2025-11-17 10:28:47,1071-1074-1091,20,81401,,2025-11-17 11:13:42
3032167,63441426,807,0,2025-11-17 10:28:45,1197-1203,12,80708,,2025-11-17 11:13:33
3032247,62019320,802,1,2025-11-17 10:28:49,537-538-587-588,11,80204,,2025-11-17 11:13:25
3032308,62019265,802,0,2025-11-17 10:28:47,563-564-581-582,6,80206,,2025-11-17 11:13:45
3032360,62019266,802,0,2025-11-17 10:28:49,547-548-557-558,2,80202,,2025-11-17 11:13:29
3032521,63441981,801,1,2025-11-17 10:29:17,1144-1175-1182,37,80112,,2025-11-17 11:14:15
3032907,63441794,801,0,2025-11-17 10:29:15,728-731-737,17,80119,,2025-11-17 11:10:45
3033188,62175304,804,1,2025-11-17 10:29:19,1012-1013-1216,13,80123,,2025-11-17 11:14:12
3033284,62175337,804,1,2025-11-17 10:29:19,1056-1058-1060,10,81401,,2025-11-17 11:14:01
3033294,63441429,807,1,2025-11-17 10:29:17,1193-1194,8,80702,,2025-11-17 11:13:52
3033326,62175355,804,0,2025-11-17 10:29:19,1009-1034-1046,8,80132,,2025-11-17 11:14:17
3033334,62019424,805,0,2025-11-17 10:29:15,508-509-521-530,8,80214,,2025-11-17 11:14:09
3033356,62175482,804,1,2025-11-17 10:29:20,1014-1017-1187,5,80405,,2025-11-17 11:13:48
3033367,62175413,804,0,2025-11-17 10:29:20,1075-1079-1087,3,80137,,2025-11-17 11:14:06
3033378,62019426,805,0,2025-11-17 10:29:05,565-566-579-580,3,80209,,2025-11-17 11:13:46
3033488,63441998,801,0,2025-11-17 10:29:51,1096-1116-1117,43,801100,,2025-11-17 11:14:40
3033603,63441789,801,0,2025-11-17 10:29:46,1135-1143-1145,33,80418,,2025-11-17 11:14:17
3033741,62175362,804,1,2025-11-17 10:29:48,1018-1040-1043,29,80139,,2025-11-17 11:13:31
3033807,63441992,801,0,2025-11-17 10:29:52,1121-1127-1152,22,81402,,2025-11-17 11:14:40
3033840,62175503,804,1,2025-11-17 10:29:49,1002-1004-1054,26,80136,,2025-11-17 11:14:36
3033952,62175332,804,1,2025-11-17 10:29:46,1044-1045-1047,21,80131,,2025-11-17 11:14:22
3034105,62175380,804,1,2025-11-17 10:29:52,1020-1039-1229,18,80128,,2025-11-17 11:14:28
3034171,63441792,801,0,2025-11-17 10:29:46,202-229-240,11,80113,,2025-11-17 11:14:31
3034227,62019264,802,0,2025-11-17 10:29:35,4007-4008-4013-4014,11,80211,,2025-11-17 11:13:30
3034369,62019321,802,1,2025-11-17 10:29:53,533-534-573-574,7,80208,,2025-11-17 11:14:30
3034384,63441245,803,1,2025-11-17 10:29:52,1228-1233,4,80306,,2025-11-17 11:14:24
3034391,63441435,807,1,2025-11-17 10:29:51,1198-1200,4,80706,,2025-11-17 11:14:28
3034395,62019379,805,1,2025-11-17 10:29:49,535-536-583-584,4,80211,,2025-11-17 11:14:46
3034404,63441440,807,0,2025-11-17 10:29:50,1196-1208,3,80303,,2025-11-17 11:14:18
3034494,63441832,801,1,2025-11-17 10:30:22,1123-1131-1162,44,80105,,2025-11-17 11:15:11
3034525,63441839,801,1,2025-11-17 10:30:21,1153-1154-1174,41,80108,,2025-11-17 11:15:00
3034648,63441838,801,1,2025-11-17 10:30:16,713-720-739,28,80121,,2025-11-17 11:14:34
3034802,62175455,804,0,2025-11-17 10:30:21,1059-1068-1073,28,80402,,2025-11-17 11:15:05
3034887,63441844,801,1,2025-11-17 10:30:23,1146-1147-1159,19,80413,,2025-11-17 11:15:09
3034902,62175441,804,0,2025-11-17 10:30:24,1010-1035-1212,25,80405,,2025-11-17 11:15:07
3035200,63441431,807,1,2025-11-17 10:30:24,1195-1206,13,80301,,2025-11-17 11:15:06
3035213,63441426,807,0,2025-11-17 10:30:20,1197-1203,13,80709,,2025-11-17 11:15:19
3035258,63441361,803,0,2025-11-17 10:30:22,1026-1219,10,80305,,2025-11-17 11:15:09
3035297,62019320,802,1,2025-11-17 10:30:20,537-538-587-588,12,80203,,2025-11-17 11:15:12
3035309,63441793,801,0,2025-11-17 10:30:24,1142-1157-1173,8,80110,,2025-11-17 11:15:16
3035344,63441849,801,1,2025-11-17 10:30:20,1108-1118-1130,6,80426,,2025-11-17 11:14:59
3035434,62019322,802,1,2025-11-17 10:30:16,4017-4018-4025-4026,1,80214,2025-11-17 11:15:00,
3035435,62175504,804,1,2025-11-17 10:30:22,1041-1048-1209,1,80401,2025-11-17 11:15:00,
3035603,63441785,801,0,2025-11-17 10:30:51,1158-1166-1167,33,80418,,2025-11-17 11:15:26
3035731,63441843,801,1,2025-11-17 10:30:55,1101-1132-1166,27,80122,,2025-11-17 11:15:38
3035765,63441791,801,0,2025-11-17 10:30:35,214-215-241,25,80410,,2025-11-17 11:15:26
3036173,62175472,804,0,2025-11-17 10:30:55,1063-1085-1093,17,80123,,2025-11-17 11:15:43
3036190,62019319,802,1,2025-11-17 10:30:55,575-576-591-592,14,80201,,2025-11-17 11:15:44
3036273,62019264,802,0,2025-11-17 10:30:46,4007-4008-4013-4014,12,80212,,2025-11-17 11:15:16
3036303,63441846,801,1,2025-11-17 10:30:54,1097-1133-1134,10,80422,,2025-11-17 11:15:28
3036313,62175431,804,0,2025-11-17 10:30:55,1066-1083-1092,13,80127,,2025-11-17 11:15:34
3036346,63441318,803,1,2025-11-17 10:30:54,1223-1226,10,80312,,2025-11-17 11:15:25
3036386,63441436,807,0,2025-11-17 10:30:53,1028-1199,8,80704,,2025-11-17 11:15:47
3036394,62019265,802,0,2025-11-17 10:30:56,563-564-581-582,7,80207,,2025-11-17 11:15:26
3036421,63441796,801,0,2025-11-17 10:30:56,212-223-249,5,80107,,2025-11-17 11:15:41
3036433,62175482,804,1,2025-11-17 10:30:53,1014-1017-1187,6,80406,,2025-11-17 11:15:26
3036467,63441365,803,0,2025-11-17 10:30:55,1023-1222,2,80313,,2025-11-17 11:15:49
3037069,62175524,804,0,2025-11-17 10:31:23,1071-1074-1091,21,81402,,2025-11-17 11:15:42
3037166,62175380,804,1,2025-11-17 10:31:24,1020-1039-1229,19,80129,,2025-11-17 11:16:14
3037272,62175304,804,1,2025-11-17 10:31:25,1012-1013-1216,14,80124,,2025-11-17 11:16:08
3037377,62175337,804,1,2025-11-17 10:31:24,1056-1058-1060,11,80122,,2025-11-17 11:15:53
3037484,63441440,807,0,2025-11-17 10:31:27,1196-1208,4,80304,,2025-11-17 11:16:03
3037604,63441839,801,1,2025-11-17 10:31:57,1153-1154-1174,42,80107,,2025-11-17 11:16:09
3037673,63441837,801,1,2025-11-17 10:31:45,218-226-302,31,80118,,2025-11-17 11:16:20
3038235,63441351,803,1,2025-11-17 10:31:59,1055-1232,12,80314,,2025-11-17 11:16:23
3038247,63441792,801,0,2025-11-17 10:31:55,202-229-240,12,80114,,2025-11-17 11:16:51
3038401,63441429,807,1,2025-11-17 10:31:56,1193-1194,9,80701,,2025-11-17 11:16:33
3038437,62175355,804,0,2025-11-17 10:31:55,1009-1034-1046,9,80131,,2025-11-17 11:16:33
3038463,62019321,802,1,2025-11-17 10:31:59,533-534-573-574,8,80207,,2025-11-17 11:16:48
3038484,62175413,804,0,2025-11-17 10:31:48,1075-1079-1087,4,80136,,2025-11-17 11:16:28
3038498,62019426,805,0,2025-11-17 10:31:56,565-566-579-580,4,80210,,2025-11-17 11:16:25
3038506,63441999,801,0,2025-11-17 10:31:55,1114-1124-1126,3,80105,,2025-11-17 11:16:26
3038512,62175504,804,1,2025-11-17 10:31:57,1041-1048-1209,2,80402,,2025-11-17 11:16:31
3038580,63441784,801,0,2025-11-17 10:32:27,1111-1119-1151,45,801102,,2025-11-17 11:16:41
3038594,63441832,801,1,2025-11-17 10:32:26,1123-1131-1162,45,80154,,2025-11-17 11:16:05
3038674,63441785,801,0,2025-11-17 10:32:28,1158-1166-1167,34,80419,,2025-11-17 11:16:57
3038771,63441790,801,0,2025-11-17 10:32:15,702-707-742,29,80414,,2025-11-17 11:16:58
3038868,63441842,801,1,2025-11-17 10:32:28,1095-1120-1122,24,81403,,2025-11-17 11:16:55
3038888,62175455,804,0,2025-11-17 10:32:27,1059-1068-1073,29,80401,,2025-11-17 11:17:01
3039021,63441794,801,0,2025-11-17 10:32:15,728-731-737,18,80120,,2025-11-17 11:13:50
3039101,62175524,804,0,2025-11-17 10:32:29,1071-1074-1091,22,81403,,2025-11-17 11:17:22
3039328,62019264,802,0,2025-11-17 10:32:16,4007-4008-4013-4014,13,80213,,2025-11-17 11:17:10
3039493,62175482,804,1,2025-11-17 10:32:29,1014-1017-1187,7,80407,,2025-11-17 11:16:58
3039503,63441245,803,1,2025-11-17 10:32:29,1228-1233,5,80307,,2025-11-17 11:17:05
3039512,63441435,807,1,2025-11-17 10:32:26,1198-1200,5,80705,,2025-11-17 11:17:17
3039539,63441847,801,1,2025-11-17 10:32:27,1138-1177-1178,1,801103,2025-11-17 11:17:00,
